n,physical_error_rate,logical_error_rate
3,0.049999999999999996,0.003981929680145886
3,0.08999999999999998,0.006248673483401376
3,0.01,0.0012425194624181264
3,0.06999999999999999,0.005100013246787654
3,0.03,0.0026712599823438088
3,0.16999999999999998,0.008937550831227208
3,0.10999999999999997,0.006936912971413371
3,0.12999999999999998,0.008401830823078507
3,0.15,0.008514295908272651
3,0.18999999999999997,0.009761634506242905
3,0.20999999999999996,0.009757761856021835
3,0.22999999999999998,0.010156134561394867
3,0.24999999999999997,0.010592814141646536
3,0.26999999999999996,0.010426228874566379
3,0.29,0.01158606552811292
3,0.30999999999999994,0.011221895997950699
3,0.32999999999999996,0.012148330047341888
5,0.03,0.001127372951798917
5,0.01,0.000441
5,0.049999999999999996,0.0016243632385603943
5,0.06999999999999999,0.002059882105056037
5,0.08999999999999998,0.0024996188081317598
5,0.12999999999999998,0.0027978601965217
5,0.10999999999999997,0.0026586702930114954
5,0.15,0.003020720124424252
5,0.16999999999999998,0.0032104221657039676
5,0.18999999999999997,0.003261500036450195
5,0.20999999999999996,0.003289614077709746
5,0.22999999999999998,0.0032282658279130156
5,0.24999999999999997,0.003226490645105311
5,0.26999999999999996,0.0031963596503348348
5,0.29,0.003451783206057573
5,0.30999999999999994,0.003194948578342408
5,0.32999999999999996,0.003486373984950279
7,0.01,0.000202
7,0.049999999999999996,0.000716
7,0.03,0.000481
7,0.08999999999999998,0.0010874708840913434
7,0.12999999999999998,0.0012497051458307024
7,0.06999999999999999,0.000978
7,0.10999999999999997,0.0011890197014596479
7,0.15,0.001351486181280556
7,0.16999999999999998,0.0013499542332589213
7,0.18999999999999997,0.0013725299071895803
7,0.20999999999999996,0.0013908624393869215
7,0.22999999999999998,0.0013132423346750436
7,0.24999999999999997,0.0013634323528797778
7,0.26999999999999996,0.0013466934282136151
7,0.29,0.001325553686839857
7,0.30999999999999994,0.0014186023382765707
7,0.32999999999999996,0.0014103550041227896
9,0.049999999999999996,0.000365
9,0.03,0.0002
9,0.01,6.4e-05
9,0.06999999999999999,0.000469
9,0.12999999999999998,0.000572
9,0.08999999999999998,0.000517
9,0.10999999999999997,0.000546
9,0.15,0.000602
9,0.16999999999999998,0.000565
9,0.18999999999999997,0.000627
9,0.20999999999999996,0.000548
9,0.22999999999999998,0.000654
9,0.24999999999999997,0.00061
9,0.26999999999999996,0.000613
9,0.29,0.000621
9,0.30999999999999994,0.000607
9,0.32999999999999996,0.000599
